index,extension,location,working_hours,price,const_year,model,L,RR,LR,GC,VA,SA,N,XE,LGP,XL,3B,4F
2306,R,GB,21000,61759,2006,D6,0,0,0,0,0,0,0,0,1,0,0,0
2307,T,GB,10086,155144,2018,D6,0,0,0,0,0,0,0,0,0,0,0,0
2308,R,FI,17911,48000,2002,D6,0,0,0,0,0,0,0,0,0,1,0,0
2309,R,TR,16000,90000,2012,D6,0,0,0,0,0,0,0,0,0,0,0,0
2310,T,GB,5036,175417,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2311,N,NL,11238,91500,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2312,T,NL,10249,114000,2015,D6,0,0,0,0,0,0,0,0,0,0,0,0
2313,T,BE,4053,195000,2016,D6,0,0,0,0,0,0,0,0,1,0,0,0
2314,T,NL,2500,177000,2012,D6,0,0,0,0,0,0,0,0,0,0,0,0
2315,N,PL,5400,115576,2012,D6,0,0,0,0,0,0,0,0,0,1,0,0
2316,T,GB,10900,119001,2011,D6,0,0,0,0,0,0,0,0,1,0,0,0
2317,T,NO,7410,113403,2010,D6,0,0,0,0,0,0,0,0,0,0,0,0
2318,K,FI,2450,145000,2016,D6,0,0,0,0,0,0,0,0,0,0,0,0
2320,M,UA,2380,180000,2020,D6,0,0,0,0,0,0,0,0,0,0,0,0
2321,R,UA,13500,104000,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2322,T,PL,9461,222000,2019,D6,0,0,0,0,0,0,0,0,0,0,0,0
2323,T,BE,7294,129000,2014,D6,0,0,0,0,0,0,0,0,1,0,0,0
2324,N,PL,5400,117700,2013,D6,0,0,0,0,0,0,0,0,0,1,0,0
2325,K,FR,3620,70000,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2326,N,HU,20000,70000,2007,D6,0,0,0,0,0,0,0,0,0,1,0,0
2327,M,HU,19382,25000,2002,D6,0,0,0,0,0,0,0,0,0,1,0,0
2328,T,BE,9331,84000,2010,D6,0,0,0,0,0,0,0,0,0,0,0,0
2329,R,NL,13494,64900,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2330,N,NL,10742,69500,2009,D6,0,0,0,0,0,0,0,0,1,0,0,0
2331,N,NL,11438,49800,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2332,M,HU,13620,38972,2002,D6,0,0,0,0,0,0,0,0,0,1,0,0
2333,N,DE,5896,117890,2013,D6,0,0,0,0,0,0,0,0,0,1,0,0
2334,N,IT,7621,78000,2005,D6,0,0,0,0,0,0,0,0,0,1,0,0
2335,R,ES,16250,95000,2003,D6,0,0,0,0,0,0,0,0,0,1,0,0
2336,K,ES,9699,86000,2014,D6,0,0,0,0,0,0,0,0,1,0,0,0
2337,R,HU,19662,77000,2006,D6,0,0,0,0,0,0,0,0,0,0,0,0
2338,R,RO,9500,49000,2011,D6,0,0,0,0,0,0,0,0,0,0,0,0
2339,T,DE,13500,95900,2014,D6,0,0,0,0,0,0,0,0,1,0,0,0
2340,N,DE,3975,139950,2012,D6,0,0,0,0,0,0,0,0,0,1,0,0
2341,T,GB,14324,90000,2014,D6,0,0,0,0,0,0,0,0,1,0,0,0
2342,N,GB,14874,75000,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2343,N,LT,9316,72500,2011,D6,0,0,0,0,0,0,0,0,1,0,0,0
2344,N,DE,13537,79500,2015,D6,0,0,0,0,0,0,0,0,1,0,0,0
2345,T,BE,11700,69000,2012,D6,0,0,0,0,0,0,0,0,0,0,0,0
2346,M,UA,18000,65000,2002,D6,0,0,0,0,0,0,0,0,0,1,0,0
2347,N,NL,10400,154000,2016,D6,0,0,0,0,0,0,0,0,1,0,0,0
2348,N,DE,4661,179900,2017,D6,0,0,0,0,0,0,0,0,1,0,0,0
2349,R,LV,11000,73500,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2350,R,SE,15700,75913,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2351,R,RU,11000,100399,2007,D6,0,0,0,0,0,0,0,0,0,0,0,0
2352,N,PL,17400,43110,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2353,N,PL,7176,154700,2017,D6,0,0,0,0,0,0,0,0,1,0,0,0
2355,N,PL,19083,59264,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2356,N,FR,5874,160000,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2357,N,BE,8956,94000,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2358,T,DE,13752,86000,2011,D6,0,0,0,0,0,0,0,0,0,1,0,0
2359,R,HU,14200,60500,2007,D6,0,0,0,0,0,0,0,0,0,0,0,0
2360,N,DE,3540,179000,2017,D6,0,0,0,0,0,0,0,0,0,0,0,0
2361,N,BE,9223,84900,2011,D6,0,0,0,0,0,0,0,0,1,0,0,0
2362,N,FR,5487,165000,2014,D6,0,0,0,0,0,0,0,0,1,0,0,0
2363,N,RO,5060,138000,2006,D6,0,0,0,0,0,0,0,0,1,0,0,0
2364,N,GE,14500,53500,2006,D6,0,0,0,0,0,0,0,0,0,0,0,0
2365,N,BE,12010,99000,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2366,T,NO,8865,175173,2016,D6,0,0,0,0,0,0,0,0,1,0,0,0
2367,N,NL,13873,43000,2003,D6,0,0,0,0,0,0,0,0,0,0,0,0
2368,K,DE,2923,79900,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2369,K,DE,3614,78900,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2370,N,UA,13302,73110,2008,D6,0,0,0,0,0,0,0,0,0,1,0,0
2371,T,UK,8321,155666,2016,D6,0,0,0,0,0,0,0,0,1,0,0,0
2372,K,PL,2800,118475,2018,D6,0,0,0,0,0,0,0,0,1,0,0,0
2373,N,NL,16600,49500,2005,D6,0,0,0,0,0,0,0,0,0,1,0,0
2374,R,TR,19000,68000,2004,D6,0,0,0,0,0,0,0,0,0,0,0,0
2375,T,UA,12370,159000,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2376,T,GE,7803,154186,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2377,N,NL,10472,97500,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2378,K,NL,7335,89500,2016,D6,0,0,0,0,0,0,0,0,1,0,0,0
2379,T,FR,4273,110000,2012,D6,0,0,0,0,0,0,0,0,0,0,0,0
2380,R,DE,17097,55000,2007,D6,0,0,0,0,0,0,0,0,0,0,0,0
2381,K,DE,6440,81500,2015,D6,0,0,0,0,0,0,0,0,0,0,0,0
2382,N,NL,5583,112000,2014,D6,0,0,0,0,0,0,0,0,1,0,0,0
2383,R,DE,9980,65000,2003,D6,0,0,0,0,0,0,0,0,1,0,0,0
2384,T,UK,8684,112674,2014,D6,0,0,0,0,0,0,0,0,0,0,0,0
2385,T,NL,8195,129500,2015,D6,0,0,0,0,0,0,0,0,1,0,0,0
2386,N,DE,12100,61900,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2387,R,ES,11000,91500,2007,D6,0,0,0,0,0,0,0,0,0,0,0,0
2388,T,ES,12580,65000,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2389,T,ES,10200,72000,2014,D6,0,0,0,0,0,0,0,0,1,0,0,0
2390,N,UA,16500,101000,2013,D6,0,0,0,0,0,0,0,0,0,0,0,0
2391,N,DE,11400,53000,2008,D6,0,0,0,0,0,0,0,0,1,0,0,0
2392,R,NL,6980,71500,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2393,N,FR,2467,220000,2019,D6,0,0,0,0,0,0,0,0,1,0,0,0
2394,N,LT,7000,59000,2009,D6,0,0,0,0,0,0,0,0,0,0,0,0
2395,N,LT,4600,72000,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2396,N,HU,23006,54640,2005,D6,0,0,0,0,0,0,0,0,0,0,0,0
2397,N,PL,13976,80000,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2398,R,ES,10500,70000,2008,D6,0,0,0,0,0,0,0,0,0,0,0,0
2399,R,RO,21000,31900,2002,D6,0,0,0,0,0,0,0,0,0,1,0,0
2400,N,PL,20342,71000,2010,D6,0,0,0,0,0,0,0,0,0,1,0,0
2401,T,NL,10065,67500,2008,D6,0,0,0,0,0,0,0,0,1,0,0,0
2402,N,NL,17901,59000,2010,D6,0,0,0,0,0,0,0,0,0,1,0,0
2403,N,NL,8795,59500,2005,D6,0,0,0,0,0,0,0,0,1,0,0,0
2404,T,RU,11000,162607,2011,D6,0,0,0,0,0,0,0,0,0,1,0,0
2405,N,ES,9751,158000,2013,D6,0,0,0,0,0,0,0,0,0,1,0,0
2406,K,IT,3041,159000,2017,D6,0,0,0,0,0,0,0,0,0,0,0,0
2407,K,LT,14418,46000,2008,D6,0,0,0,0,0,0,0,0,0,1,0,0
2408,K,EE,8940,68000,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2409,N,NL,18282,49500,2008,D6,0,0,0,0,0,0,0,0,1,0,0,0
2410,M,FR,17459,42000,2002,D6,0,0,0,0,0,0,0,0,1,0,0,0
2411,K,NL,8963,52800,2010,D6,0,0,0,0,0,0,0,0,0,0,0,0
2412,T,NO,12475,104047,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2413,R,PL,7500,92107,2008,D6,0,0,0,0,0,0,0,0,0,1,0,0
2414,N,IT,18629,15000,2006,D6,0,0,0,0,0,0,0,0,0,1,0,0
2415,N,IT,16409,15000,2003,D6,0,0,0,0,0,0,0,0,0,1,0,0
2416,N,PL,20629,43000,2010,D6,0,0,0,0,0,0,0,0,0,1,0,0
2417,N,PL,3564,219489,2018,D6,0,0,0,0,0,0,0,0,1,0,0,0
2418,T,NL,10865,89500,2011,D6,0,0,0,0,0,0,0,0,1,0,0,0
2419,N,FR,4820,152000,2014,D6,0,0,0,0,0,0,0,0,1,0,0,0
2420,K,LT,4592,110400,2017,D6,0,0,0,0,0,0,0,0,1,0,0,0
2421,T,DE,4756,175000,2016,D6,0,0,0,0,0,0,0,0,1,0,0,0
2422,N,HU,11500,103000,2013,D6,0,0,0,0,0,0,0,0,0,1,0,0
2423,N,NL,11506,43500,2007,D6,0,0,0,0,0,0,0,0,0,1,0,0
2424,R,NL,13332,59800,2005,D6,0,0,0,0,0,0,0,0,1,0,0,0
2425,R,NL,13074,62900,2007,D6,0,0,0,0,0,0,0,0,0,1,0,0
2426,N,NL,16640,47900,2005,D6,0,0,0,0,0,0,0,0,0,1,0,0
2427,N,PL,13215,94990,2013,D6,0,0,0,0,0,0,0,0,0,1,0,0
2428,N,PL,16000,57586,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2430,N,NL,7053,165000,2017,D6,0,0,0,0,0,0,0,0,1,0,0,0
2431,N,NL,12769,78000,2014,D6,0,0,0,0,0,0,0,0,1,0,0,0
2432,R,NL,16496,57900,2008,D6,0,0,0,0,0,0,0,0,0,1,0,0
2433,R,PL,11600,52000,2008,D6,0,0,0,0,0,0,0,0,1,0,0,0
2434,N,FR,7946,110000,2013,D6,0,0,0,0,0,0,0,0,1,0,1,0
2435,N,FR,4956,205000,2018,D6,0,0,0,0,0,0,0,0,1,0,0,1
2436,K,LT,2300,139500,2018,D6,0,0,0,0,0,0,0,0,1,0,0,0
2437,N,NL,13183,79500,2014,D6,0,0,0,0,0,0,0,0,1,0,0,0
2438,R,DE,13200,78900,2004,D6,0,0,0,0,0,0,0,0,0,1,0,0
2439,T,DE,5040,198000,2016,D6,0,0,0,0,0,0,0,0,0,0,0,0
2440,N,PL,17700,35000,2006,D6,0,0,0,0,0,0,0,0,0,0,0,0
2441,N,LV,20824,42000,2003,D6,0,0,0,0,0,0,0,0,1,0,0,0
2442,K,RU,3621,119591,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2443,R,DE,8600,71500,2005,D6,0,0,0,0,0,0,0,0,1,0,0,0
2444,T,FR,3900,225000,2016,D6,0,0,0,0,0,0,0,0,1,0,0,1
2445,T,NL,13834,75900,2008,D6,0,0,0,0,0,0,0,0,0,0,0,0
2446,R,NL,11456,74500,2008,D6,0,0,0,0,0,0,0,0,1,0,0,0
2447,T,NL,8766,129500,2015,D6,0,0,0,0,0,0,0,0,1,0,0,0
2448,N,SE,4300,214838,2017,D6,0,0,0,0,0,0,0,0,1,0,0,0
2449,N,FR,8026,127000,2014,D6,0,0,0,0,0,0,0,0,1,0,1,0
2450,N,PL,16694,53470,2006,D6,0,0,0,0,0,0,0,0,0,1,0,0
2451,R,FR,9450,64500,2002,D6,0,0,0,0,0,0,0,0,0,1,0,0
2452,T,FI,10300,129000,2011,D6,0,0,0,0,0,0,0,0,0,1,0,0
2453,T,NL,12311,93500,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2454,T,ES,9400,125000,2015,D6,0,0,0,0,0,0,0,0,0,1,0,0
2455,R,ES,15000,75000,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2456,K,CZ,9650,88702,2011,D6,0,0,0,0,0,0,0,0,0,1,0,0
2457,N,FR,7883,83900,2011,D6,0,0,0,0,0,0,0,0,0,1,0,0
2458,N,NL,15202,47800,2005,D6,0,0,0,0,0,0,0,0,1,0,0,0
2459,T,FR,6345,215000,2015,D6,0,0,0,0,0,0,0,0,0,1,1,0
2460,T,FR,4443,230000,2014,D6,0,0,0,0,0,0,0,0,0,1,1,0
2461,T,GB,7500,135000,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2462,N,PL,3537,184000,2019,D6,0,0,0,0,0,0,0,0,1,0,0,0
2463,N,FR,10189,84500,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2464,R,NL,13026,72800,2014,D6,0,0,0,0,0,0,0,0,0,0,0,0
2465,R,GR,23890,74000,2003,D6,0,0,0,0,0,0,0,0,0,0,0,0
2466,N,NL,11407,92500,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2467,T,PL,12900,87000,2015,D6,0,0,0,0,0,0,0,0,1,0,0,0
2468,K,PL,6400,92000,2015,D6,0,0,0,0,0,0,0,0,1,0,0,0
2469,N,PL,10000,71000,2008,D6,0,0,0,0,0,0,0,0,1,0,0,0
2470,N,BG,8700,160000,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2471,N,FR,9246,150000,2014,D6,0,0,0,0,0,0,0,0,1,0,1,0
2472,N,CH,2384,221732,2019,D6,0,0,0,0,0,0,0,0,1,0,0,0
2473,R,PL,17167,48051,2002,D6,0,0,0,0,0,0,0,0,0,0,0,0
2474,N,PL,17270,58991,2007,D6,0,0,0,0,0,0,0,0,0,0,0,0
2475,N,RU,9509,150474,2012,D6,0,0,0,0,0,0,0,0,0,1,0,0
2476,N,DK,12500,23585,2008,D6,0,0,0,0,0,0,0,0,1,0,0,0
2477,T,FR,4993,150000,2010,D6,0,0,0,0,0,0,0,0,1,0,0,0
2478,N,NL,13576,92500,2015,D6,0,0,0,0,0,0,0,0,1,0,0,0
2479,N,NL,10462,109000,2016,D6,0,0,0,0,0,0,0,0,1,0,0,0
2480,K,DE,6775,89000,2011,D6,0,0,0,0,0,0,0,0,0,0,0,0
2481,T,NL,8903,76900,2011,D6,0,0,0,0,0,0,0,0,1,0,0,0
2482,K,NL,15593,52800,2010,D6,0,0,0,0,0,0,0,0,0,0,0,0
2483,N,FR,8176,87000,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2484,N,FR,8892,88000,2011,D6,0,0,0,0,0,0,0,0,1,0,0,0
2485,N,PL,11900,57500,2010,D6,0,0,0,0,0,0,0,0,1,0,0,0
2486,K,LT,15013,49000,2008,D6,0,0,0,0,0,0,0,0,0,1,0,0
2487,N,NL,22355,47800,2006,D6,0,0,0,0,0,0,0,0,0,0,0,0
2488,K,NL,11626,76500,2011,D6,0,0,0,0,0,0,0,0,1,0,0,0
2489,N,EE,9300,39000,2010,D6,0,0,0,0,0,0,0,0,1,0,0,0
2490,N,BE,7345,119000,2015,D6,0,0,0,0,0,0,0,0,1,0,0,0
2491,K,NL,13338,69500,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2492,K,DE,2238,145000,2018,D6,0,0,0,0,0,0,0,0,0,0,0,0
2493,R,NL,13575,62900,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2494,R,DE,8017,69500,2006,D6,0,0,0,0,0,0,0,0,1,0,0,0
2495,K,AT,7505,123000,2014,D6,0,0,0,0,0,0,0,0,1,0,0,0
2496,T,RO,7581,110500,2014,D6,0,0,0,0,0,0,0,0,0,0,0,0
2497,N,PL,14803,74550,2007,D6,0,0,0,0,0,0,0,0,0,0,0,0
2498,K,NL,8959,43000,2010,D6,0,0,0,0,0,0,0,0,1,0,0,0
2499,K,FI,8660,110102,2008,D6,0,0,0,0,0,0,0,0,0,0,0,0
2500,N,HU,10735,134625,2014,D6,0,0,0,0,0,0,0,0,1,0,0,0
2501,R,FR,9480,70,2002,D6,0,0,0,0,0,0,0,0,0,1,0,0
2502,N,IT,7700,115000,2014,D6,0,0,0,0,0,0,0,0,0,1,0,0
2503,K,CZ,4000,158000,2018,D6,0,0,0,0,0,0,0,0,1,0,0,0
2504,K,RO,9032,79900,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2505,N,AT,11967,61800,2006,D6,0,0,0,0,0,0,0,0,1,0,0,0
2506,M,PL,12831,35740,2002,D6,0,0,0,0,0,0,0,0,1,0,0,0
2507,N,HU,22897,68958,2005,D6,0,0,0,0,0,0,0,0,0,1,0,0
2508,N,PL,15620,58500,2007,D6,0,0,0,0,0,0,0,0,0,0,0,0
2509,R,RU,20450,81813,2010,D6,0,0,0,0,0,0,0,0,0,0,0,0
2510,N,PL,7296,112643,2014,D6,0,0,0,0,0,0,0,0,1,0,0,0
2511,R,RU,17000,86626,2012,D6,0,0,0,0,0,0,0,0,0,0,0,0
2512,N,PL,5920,150165,2014,D6,0,0,0,0,0,0,0,0,1,0,0,0
2513,K,ES,9900,69500,2008,D6,0,0,0,0,0,0,0,0,0,1,0,0
2514,N,RO,9600,125000,2014,D6,0,0,0,0,0,0,0,0,1,0,0,0
2515,R,NL,19500,50000,2003,D6,0,0,0,0,0,0,0,0,0,1,0,0
2516,R,PL,16380,58000,2008,D6,0,0,0,0,0,0,0,0,0,1,0,0
2517,T,SE,10600,102999,2010,D6,0,0,0,0,0,0,0,0,1,0,0,0
2518,T,NO,10145,130269,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2519,T,HU,2100,175000,2015,D6,0,0,0,0,0,0,0,0,0,1,0,0
2520,T,BE,15900,69900,2010,D6,0,0,0,0,0,0,0,0,1,0,0,0
2521,N,PL,10500,64000,2008,D6,0,0,0,0,0,0,0,0,0,1,0,0
2522,N,RU,12500,92100,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2523,N,PL,13264,79731,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2524,M,HU,11500,44900,2002,D6,0,0,0,0,0,0,0,0,1,0,0,0
2525,R,RO,9500,49000,2009,D6,0,0,0,0,0,0,0,0,1,0,0,0
2526,K,LT,6200,58500,2010,D6,0,0,0,0,0,0,0,0,0,0,0,0
2527,N,PL,14745,64440,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2528,N,PL,6730,176063,2016,D6,0,0,0,0,0,0,0,0,1,0,0,0
2529,N,SE,10800,117603,2011,D6,0,0,0,0,0,0,0,0,1,0,0,0
2530,K,HU,11126,103035,2014,D6,0,0,0,0,0,0,0,0,0,1,0,0
2531,T,ES,13900,100000,2011,D6,0,0,0,0,0,0,0,0,1,0,0,0
2532,R,FI,20400,71000,2007,D6,0,0,0,0,0,0,0,0,0,0,0,0
2533,N,RO,11000,46500,2009,D6,0,0,0,0,0,0,0,0,1,0,0,0
2534,K,PL,7942,73108,2016,D6,0,0,0,0,0,0,0,0,1,0,0,0
2535,N,SE,11000,111994,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2536,T,IT,6805,187500,2017,D6,0,0,0,0,0,0,0,0,0,0,0,0
2538,N,UK,3276,215251,2019,D6,0,0,0,0,0,0,0,0,1,0,0,0
2539,T,UK,8854,127115,2015,D6,0,0,0,0,0,0,0,0,0,0,0,0
2540,T,DE,9328,107900,2010,D6,0,0,0,0,0,0,0,0,0,0,0,0
2541,N,RO,3600,31000,2009,D6,0,0,0,0,0,0,0,0,0,0,0,0
2542,N,HU,7343,129100,2015,D6,0,0,0,0,0,0,0,0,1,0,0,0
2543,N,PL,16000,77400,2009,D6,0,0,0,0,0,0,0,0,1,0,0,0
2544,N,PL,13083,60830,2008,D6,0,0,0,0,0,0,0,0,1,0,0,0
2545,T,UA,10459,85000,2011,D6,0,0,0,0,0,0,0,0,0,1,0,0
2546,R,UA,9500,65900,2005,D6,0,0,0,0,0,0,0,0,0,1,0,0
2547,N,NL,19072,46800,2006,D6,0,0,0,0,0,0,0,0,0,1,0,0
2548,R,NL,14952,65000,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2549,T,PL,6058,169574,2018,D6,0,0,0,0,0,0,0,0,0,0,0,0
2550,N,UA,15415,99000,2012,D6,0,0,0,0,0,0,0,0,0,0,0,0
2551,T,PL,21000,61470,2008,D6,0,0,0,0,0,0,0,0,0,1,0,0
2552,M,RO,9900,36000,2003,D6,0,0,0,0,0,0,0,0,0,0,0,0
2553,T,BE,9047,96000,2009,D6,0,0,0,0,0,0,0,0,1,0,0,0
2554,K,DE,6658,115000,2016,D6,0,0,0,0,0,0,0,0,1,0,0,0
2555,N,FR,9265,89600,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2556,N,PL,17095,65250,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2557,K,PL,7942,72010,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2558,N,FR,10601,84000,2011,D6,0,0,0,0,0,0,0,0,1,0,0,0
2559,T,SE,12300,68602,2009,D6,0,0,0,0,0,0,0,0,1,0,0,0
2560,R,ES,20580,65000,2003,D6,0,0,0,0,0,0,0,0,0,0,0,0
2561,T,SK,7454,176000,2016,D6,0,0,0,0,0,0,0,0,0,1,0,0
2562,M,PL,5652,67290,2003,D6,0,0,0,0,0,0,0,0,1,0,0,0
2563,T,NO,14135,96496,2010,D6,0,0,0,0,0,0,0,0,1,0,0,0
2564,N,UA,12000,75300,2005,D6,0,0,0,0,0,0,0,0,1,0,0,0
2566,N,PL,15700,58660,2008,D6,0,0,0,0,0,0,0,0,1,0,0,0
2567,M,PL,14000,88520,2002,D6,0,0,0,0,0,0,0,0,1,0,0,0
2568,N,UA,11800,88000,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2569,N,NL,21736,47000,2008,D6,0,0,0,0,0,0,0,0,1,0,0,0
2570,N,RO,10000,125000,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2571,K,LT,4500,60500,2014,D6,0,0,0,0,0,0,0,0,1,0,0,0
2572,R,PL,16330,52680,2007,D6,0,0,0,0,0,0,0,0,0,1,0,0
2573,T,UA,12000,130500,2012,D6,0,0,0,0,0,0,0,0,0,0,0,0
2574,T,UA,11200,128000,2011,D6,0,0,0,0,0,0,0,0,1,0,0,0
2575,N,IT,9232,79000,2007,D6,0,0,0,0,0,0,0,0,0,1,0,0
2576,T,NL,15998,69800,2010,D6,0,0,0,0,0,0,0,0,1,0,0,0
2577,R,UA,22000,89000,2002,D6,0,0,0,0,0,0,0,0,1,0,0,0
2578,T,UA,22000,299,2009,D6,0,0,0,0,0,0,0,0,1,0,0,0
2579,R,UA,16000,97000,2006,D6,0,0,0,0,0,0,0,0,1,0,0,0
2580,R,UA,15000,299,2006,D6,0,0,0,0,0,0,0,0,1,0,0,0
2581,T,UA,12000,120000,2009,D6,0,0,0,0,0,0,0,0,1,0,0,0
2582,K,PL,3800,89650,2007,D6,0,0,0,0,0,0,0,0,0,0,0,0
2583,N,PL,9336,87430,2011,D6,0,0,0,0,0,0,0,0,1,0,0,0
2584,T,NL,11770,85000,2008,D6,0,0,0,0,0,0,0,0,1,0,0,0
2585,N,DE,4892,169000,2017,D6,0,0,0,0,0,0,0,0,0,0,0,0
2586,T,DE,6946,123900,2014,D6,0,0,0,0,0,0,0,0,1,0,0,0
2587,T,DE,8020,129000,2014,D6,0,0,0,0,0,0,0,0,0,0,0,0
2588,N,ES,11200,82000,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2589,T,FR,8971,79900,2008,D6,0,0,0,0,0,0,0,0,1,0,0,0
2590,N,LT,4800,75500,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2591,N,DE,4332,136000,2014,D6,0,0,0,0,0,0,0,0,0,0,0,0
2592,T,DE,10600,108000,2013,D6,0,0,0,0,0,0,0,0,0,0,0,0
2593,N,DE,6016,149889,2016,D6,0,0,0,0,0,0,0,0,1,0,0,0
2594,T,FR,3694,225000,2016,D6,0,0,0,0,0,0,0,0,1,0,0,1
2595,T,IT,10000,77000,2009,D6,0,0,0,0,0,0,0,0,0,0,0,0
2596,N,PL,12000,70892,2008,D6,0,0,0,0,0,0,0,0,1,0,0,0
2597,N,LV,9861,40000,2004,D6,0,0,0,0,0,0,0,0,1,0,0,0
2598,R,PL,10000,44286,2002,D6,0,0,0,0,0,0,0,0,1,0,0,0
2599,T,PL,10822,100800,2013,D6,0,0,0,0,0,0,0,0,1,0,0,0
2600,T,ES,17500,65000,2013,D6,0,0,0,0,0,0,0,0,0,0,0,0
2601,R,FI,17500,44355,2002,D6,0,0,0,0,0,0,0,0,0,1,0,0
2602,T,RU,10285,88811,2008,D6,0,0,0,0,0,0,0,0,0,0,0,0
2603,N,PL,19200,59372,2006,D6,0,0,0,0,0,0,0,0,1,0,0,0
2604,R,RU,9900,156740,2014,D6,0,0,0,0,0,0,0,0,0,0,0,0
2605,K,PL,13900,61588,2010,D6,0,0,0,0,0,0,0,0,1,0,0,0
2606,N,PL,3606,209797,2017,D6,0,0,0,0,0,0,0,0,1,0,0,0
2607,N,PL,15200,63582,2010,D6,0,0,0,0,0,0,0,0,1,0,0,0
2608,N,EE,8435,85000,2004,D6,0,0,0,0,0,0,0,0,0,0,0,0
2609,K,PL,11050,67000,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2610,T,ES,13743,84900,2011,D6,0,0,0,0,0,0,0,0,0,1,0,0
2611,N,PL,13000,87951,2012,D6,0,0,0,0,0,0,0,0,1,0,0,0
2612,N,PL,11430,79743,2010,D6,0,0,0,0,0,0,0,0,0,0,0,0
2613,R,ES,12000,65000,2002,D6,0,0,0,0,0,0,0,0,0,1,0,0
2614,K,RO,9000,49900,2009,D6,0,0,0,0,0,0,0,0,1,0,0,0
2615,N,PL,3057,208000,2019,D6,0,0,0,0,0,0,0,0,1,0,0,0
2616,N,PL,3328,197000,2019,D6,0,0,0,0,0,0,0,0,1,0,0,0
2617,N,PL,19070,59340,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2618,N,IT,2318,125000,2013,D6,0,0,0,0,0,0,0,0,0,1,0,0
2619,N,RU,15000,67281,2009,D6,0,0,0,0,0,0,0,0,0,1,0,0
2620,R,FI,11350,73000,2007,D6,0,0,0,0,0,0,0,0,1,0,0,0
2621,R,LT,8400,35500,2002,D6,0,0,0,0,0,0,0,0,0,0,0,0
2622,R,LT,6600,34900,2004,D6,0,0,0,0,0,0,0,0,0,0,0,0
2623,K,LT,7000,57800,2010,D6,0,0,0,0,0,0,0,0,1,0,0,0
2624,K,LT,9900,52500,2010,D6,0,0,0,0,0,0,0,0,1,0,0,0
2625,N,LT,10000,46500,2010,D6,0,0,0,0,0,0,0,0,1,0,0,0
2626,N,LT,10000,42500,2007,D6,0,0,0,0,0,0,0,0,0,0,0,0
