extension,CR,location,working_hours,price,const_year,model,L,RR,LR,GC,VA,SA,N,H,ME,XE,LGP,XL,3B,4F,MH
T,,HU,12100,111977,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
M,,NL,20071,34800,2002,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
R,,GB,15000,46455,2004,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,GB,3290,164729,2011,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,BE,8805,131501,2012,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
R,,BE,6775,165000,2018,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,RO,9800,64900,2011,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
R,,IT,22719,57000,2002,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,DE,6779,104890,2010,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,SK,7800,165000,2016,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,GB,16000,83480,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,GB,11248,125309,2015,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,GB,6457,140823,2015,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,BE,7339,95000,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,BE,14900,64900,2011,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,GB,3780,340677,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,GB,3542,327050,2008,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,GB,7004,155144,2016,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,GB,7274,113375,2015,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,GB,7384,106811,2015,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,GB,21000,61759,2006,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,GB,10086,155144,2018,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
R,,FI,17911,48000,2002,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
R,,TR,16000,90000,2012,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
T,,GB,5036,175417,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,NL,11238,91500,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,NL,10249,114000,2015,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
T,,BE,4053,195000,2016,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,DE,3880,237450,2018,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,NL,2500,177000,2012,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,PL,5400,115576,2012,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,GB,10900,119001,2011,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,NO,7410,113403,2010,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
K,,FI,2450,145000,2016,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
,,PL,8801,222000,2019,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
M,,UA,2380,180000,2020,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
R,,UA,13500,104000,2007,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,PL,9461,222000,2019,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
T,,BE,7294,129000,2014,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,PL,5400,117700,2013,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
K,,FR,3620,70000,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,HU,20000,70000,2007,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
M,,HU,19382,25000,2002,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,BE,9331,84000,2010,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
R,,NL,13494,64900,2007,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,NL,10742,69500,2009,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,NL,11438,49800,2007,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
M,,HU,13620,38972,2002,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,DE,5896,117890,2013,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,IT,7621,78000,2005,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
R,,ES,16250,95000,2003,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
K,,ES,9699,86000,2014,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
,,PL,3157,297000,2021,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
R,,HU,19662,77000,2006,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
R,,RO,9500,49000,2011,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
T,,DE,13500,95900,2014,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,DE,3975,139950,2012,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,GB,14324,90000,2014,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,GB,14874,75000,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,LT,9316,72500,2011,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,DE,13537,79500,2015,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,BE,11700,69000,2012,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
M,,UA,18000,65000,2002,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,NL,10400,154000,2016,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,DE,4661,179900,2017,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,LV,11000,73500,2007,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,SE,15700,75913,2007,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,RU,11000,100399,2007,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,PL,17400,43110,2007,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,PL,7176,154700,2017,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
,,NO,5625,65037,2006,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,PL,19083,59264,2007,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,FR,5874,160000,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,BE,8956,94000,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,DE,13752,86000,2011,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
R,,HU,14200,60500,2007,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,DE,3540,179000,2017,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,BE,9223,84900,2011,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,FR,5487,165000,2014,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,RO,5060,138000,2006,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,UA,2200,235000,2017,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,GE,14500,53500,2006,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,BE,12010,99000,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,NO,8865,175173,2016,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,NL,13873,43000,2003,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
K,,DE,2923,79900,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,DE,3614,78900,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,UA,13302,73110,2008,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,UK,8321,155666,2016,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,PL,2800,118475,2018,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,BE,1107,280000,2019,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,NL,16600,49500,2005,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
R,,TR,19000,68000,2004,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
T,,UA,12370,159000,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,GE,7803,154186,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,NL,10472,97500,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,NL,7335,89500,2016,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,FR,2443,290000,2019,D6,,,,,,,,,,,1.0,0.0,0.0,1.0,
T,,FR,4273,110000,2012,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
R,,DE,17097,55000,2007,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
K,,DE,6440,81500,2015,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,NL,5583,112000,2014,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,DE,9980,65000,2003,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,FR,1910,290000,2019,D6,,,,,,,,,,,1.0,0.0,0.0,1.0,
T,,UK,8684,112674,2014,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
T,,NL,8195,129500,2015,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,DE,12100,61900,2007,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,ES,11000,91500,2007,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
T,,ES,12580,65000,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,ES,10200,72000,2014,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,UA,16500,101000,2013,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,DE,11400,53000,2008,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,NL,6980,71500,2007,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,FR,2467,220000,2019,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,LT,7000,59000,2009,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,LT,4600,72000,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,HU,23006,54640,2005,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,PL,13976,80000,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,ES,10500,70000,2008,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
R,,RO,21000,31900,2002,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,PL,20342,71000,2010,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,NL,10065,67500,2008,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,NL,17901,59000,2010,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,NL,8795,59500,2005,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,RU,11000,162607,2011,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,ES,9751,158000,2013,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
K,,IT,3041,159000,2017,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
K,,LT,14418,46000,2008,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
K,,EE,8940,68000,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
M,,NO,1100,453434,2018,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,NL,18282,49500,2008,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
M,,FR,17459,42000,2002,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,NL,8963,52800,2010,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
T,,NO,12475,104047,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,PL,7500,92107,2008,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,IT,18629,15000,2006,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,IT,16409,15000,2003,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,PL,20629,43000,2010,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,PL,3564,219489,2018,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,NL,10865,89500,2011,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,FR,4820,152000,2014,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,LT,4592,110400,2017,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,DE,4756,175000,2016,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,HU,11500,103000,2013,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,NL,11506,43500,2007,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
R,,NL,13332,59800,2005,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,NL,13074,62900,2007,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
,,DE,2900,307000,2020,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
M,,GB,12000,486803,2015,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
T,,SE,3239,293449,2018,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,NL,16640,47900,2005,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,PL,13215,94990,2013,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,PL,16000,57586,2007,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
,,BE,715,155000,2018,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,NL,7053,165000,2017,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,NL,12769,78000,2014,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,NL,16496,57900,2008,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
R,,PL,11600,52000,2008,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,FR,1891,267000,2019,D6,,,,,,,,,,,1.0,0.0,0.0,1.0,
N,,FR,7946,110000,2013,D6,,,,,,,,,,,1.0,0.0,1.0,0.0,
N,,FR,4956,205000,2018,D6,,,,,,,,,,,1.0,0.0,0.0,1.0,
K,,LT,2300,139500,2018,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,NL,13183,79500,2014,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,DE,2438,235000,2019,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
R,,DE,13200,78900,2004,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,DE,5040,198000,2016,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,PL,17700,35000,2006,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,LV,20824,42000,2003,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,RU,3621,119591,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,DE,8600,71500,2005,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,FR,3900,225000,2016,D6,,,,,,,,,,,1.0,0.0,0.0,1.0,
T,,NL,13834,75900,2008,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
R,,NL,11456,74500,2008,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,NL,8766,129500,2015,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,SE,4300,214838,2017,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,FR,8026,127000,2014,D6,,,,,,,,,,,1.0,0.0,1.0,0.0,
N,,PL,16694,53470,2006,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
R,,FR,9450,64500,2002,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,FI,10300,129000,2011,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,NL,12311,93500,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,ES,9400,125000,2015,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
R,,ES,15000,75000,2007,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,CZ,9650,88702,2011,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,FR,7883,83900,2011,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,NL,15202,47800,2005,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,FR,6345,215000,2015,D6,,,,,,,,,,,0.0,1.0,1.0,0.0,
T,,FR,4443,230000,2014,D6,,,,,,,,,,,0.0,1.0,1.0,0.0,
T,,GB,7500,135000,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,PL,3537,184000,2019,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,FR,10189,84500,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,NL,13026,72800,2014,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,PL,3800,975000,2017,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,GR,23890,74000,2003,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,NL,11407,92500,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,PL,12900,87000,2015,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,NL,26569,47900,2004,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
K,,PL,6400,92000,2015,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,PL,10000,71000,2008,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,BG,8700,160000,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,FR,2884,275000,2018,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,FR,9246,150000,2014,D6,,,,,,,,,,,1.0,0.0,1.0,0.0,
N,,CH,2384,221732,2019,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,NO,320,391188,2020,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
R,,PL,17167,48051,2002,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,PL,17270,58991,2007,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,RU,9509,150474,2012,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,PL,6100,774000,2018,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,DK,12500,23585,2008,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,FR,4993,150000,2010,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,FR,3535,280000,2018,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,NL,13576,92500,2015,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,NL,10462,109000,2016,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,DE,6775,89000,2011,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
T,,NL,8903,76900,2011,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,NL,15593,52800,2010,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,FR,8176,87000,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,FR,8892,88000,2011,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,PL,11900,57500,2010,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,LT,15013,49000,2008,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,NL,22355,47800,2006,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
K,,NL,11626,76500,2011,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,EE,9300,39000,2010,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,BE,7345,119000,2015,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,NL,13338,69500,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,DE,2238,145000,2018,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
R,,NL,13575,62900,2007,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,DE,8017,69500,2006,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,AT,7505,123000,2014,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,RO,7581,110500,2014,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,PL,14803,74550,2007,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
K,,NL,8959,43000,2010,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,FI,8660,110102,2008,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,HU,10735,134625,2014,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,FR,9480,70,2002,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,IT,7700,115000,2014,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
K,,CZ,4000,158000,2018,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,RO,9032,79900,2007,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,AT,11967,61800,2006,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
M,,PL,12831,35740,2002,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,HU,22897,68958,2005,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
R,,RU,42500,26978,2007,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,PL,15620,58500,2007,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
R,,RU,20450,81813,2010,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,PL,7296,112643,2014,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,RU,17000,86626,2012,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,PL,5920,150165,2014,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,ES,9900,69500,2008,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,RO,9600,125000,2014,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,NL,19500,50000,2003,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
R,,PL,16380,58000,2008,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,SE,10600,102999,2010,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,NO,10145,130269,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,HU,2100,175000,2015,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,BE,15900,69900,2010,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,PL,10500,64000,2008,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,RU,12500,92100,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,PL,13264,79731,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
M,,HU,11500,44900,2002,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,RO,9500,49000,2009,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,LT,6200,58500,2010,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,PL,14745,64440,2007,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,PL,6730,176063,2016,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,SE,10800,117603,2011,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,HU,11126,103035,2014,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,ES,13900,100000,2011,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,FI,20400,71000,2007,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,RO,11000,46500,2009,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,PL,7942,73108,2016,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,SE,11000,111994,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,IT,6805,187500,2017,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
,,NL,14007,55000,2008,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,UK,3276,215251,2019,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,UK,8854,127115,2015,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
T,,DE,9328,107900,2010,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,RO,3600,31000,2009,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
R,,IT,97458,105000,2006,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,HU,7343,129100,2015,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,PL,16000,77400,2009,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,PL,13083,60830,2008,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,UA,10459,85000,2011,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
R,,UA,9500,65900,2005,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
N,,NL,19072,46800,2006,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
R,,NL,14952,65000,2007,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,PL,6058,169574,2018,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,UA,15415,99000,2012,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
T,,PL,21000,61470,2008,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
M,,RO,9900,36000,2003,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
T,,BE,9047,96000,2009,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,DE,6658,115000,2016,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,FR,9265,89600,2012,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,PL,17095,65250,2007,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,PL,7942,72010,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,FR,10601,84000,2011,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,SE,12300,68602,2009,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,ES,20580,65000,2003,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
T,,SK,7454,176000,2016,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
M,,PL,5652,67290,2003,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
T,,NO,14135,96496,2010,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,UA,12000,75300,2005,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
,,PL,17950,40940,2003,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
N,,PL,15700,58660,2008,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
M,,PL,14000,88520,2002,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,UA,11800,88000,2007,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,NL,21736,47000,2008,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
N,,RO,10000,125000,2013,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
K,,LT,4500,60500,2014,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
R,,PL,16330,52680,2007,D6,,,,,,,,,,,0.0,1.0,0.0,0.0,
T,,UA,12000,130500,2012,D6,,,,,,,,,,,0.0,0.0,0.0,0.0,
T,,UA,11200,128000,2011,D6,,,,,,,,,,,1.0,0.0,0.0,0.0,
